cod_cust_id,dt_fpy,atr_cust_age,dsc_edu_deg,amt_gms,atr_gla,flg_children,amt_cmv,rt_cr,amt_plob_motor,amt_plob_household,amt_plob_health,amt_plob_life,amt_plob_wcomp,Set,amt_premium_total,outlier_candidate,atr_edu_deg,atr_fpy_to_date,rt_plob_life,rt_plob_household,rt_plob_motor,rt_plob_health,rt_plob_wcomp,amt_gys,amt_claims_total,rt_premiums_year,rt_claims_year,atr_credit_score_proxy
6163,1984,75,3 - BSc/MSc,7935.0,4,0,-7.33000000000004,0.974276480521749,309.17,141.15,209.15,22.56,4.89,train,686.92,,3.0,15,0.03284225237291097,0.20548244337040705,0.4500815233214931,0.3044750480405288,0.007118732894660223,95220.0,669.2499999999998,0.0072140306658265065,0.007028460407477418,0
6164,1982,16,1 - Basic,2042.0,4,1,52.4599999999999,0.909993028119916,47.23,324.5,166.03,200.15,122.69,train,860.5999999999999,amt_plob_life,1.0,17,0.23257029979084362,0.3770625145247502,0.0548803160585638,0.19292354171508252,0.14256332791075996,24504.0,783.1399999999996,0.035120796604635976,0.03195968005223636,0
6165,1993,37,4 - PhD,4473.0,1,1,10.5600000000001,0.943961169944528,475.98,54.45,97.24,-6.0,12.89,train,634.5600000000001,,4.0,6,-0.0094553706505295,0.08580748865355521,0.7500945537065052,0.15324004034291475,0.02031328794755421,53676.0,598.9999999999997,0.011822043371339148,0.011159549891944252,0
6166,1988,53,3 - BSc/MSc,6329.0,3,1,-146.0,1.22787193973635,557.66,-60.0,28.45,5.89,-1.0,train,531.0,,3.0,11,0.011092278719397363,-0.11299435028248588,1.050207156308851,0.05357815442561205,-0.0018832391713747645,75948.0,652.0000000000018,0.006991625849265287,0.008584821193448172,0
6167,1984,28,2 - High School,2555.0,4,1,142.92,0.724323614394536,208.04,23.9,219.04,40.12,118.02,train,609.12,,2.0,15,0.06586551090097188,0.03923693196742842,0.3415418965064355,0.3596007354872603,0.19375492513790385,30660.0,441.19999999999976,0.01986692759295499,0.014390084801043698,0
6168,1992,45,3 - BSc/MSc,4699.0,1,1,116.24,0.796975620975161,315.17,138.35,226.71,2.89,12.56,test,695.68,,3.0,7,0.0041542088316467345,0.19887017019319228,0.45303875344986205,0.3258825896964122,0.018054277828886845,56388.0,554.4399999999999,0.012337376746825566,0.009832588494005815,0
6169,1995,29,2 - High School,4332.0,3,1,205.27,0.634242419429134,167.81,53.35,332.84,42.34,33.23,train,629.5699999999999,,2.0,4,0.0672522515367632,0.08474037835347938,0.26654700827548966,0.5286783042394015,0.05278205759486634,51984.0,399.29999999999984,0.012110841797476145,0.007681209602954753,0
6170,1976,38,3 - BSc/MSc,3585.0,1,1,20.34,0.925618478902815,446.64,34.45,115.69,10.89,1.89,train,609.5600000000001,,3.0,23,0.017865345495111228,0.05651617560207363,0.7327252444386113,0.18979263731215956,0.003100597152044097,43020.0,564.22,0.014169223616922364,0.013115295211529522,0
6171,1987,31,3 - BSc/MSc,2818.0,4,1,89.8,0.855967078189301,218.82,275.05,188.37,59.79,55.01,train,797.0400000000001,,3.0,12,0.07501505570611261,0.34508933052293483,0.27454080096356515,0.23633694670280034,0.06901786610458696,33816.0,682.2400000000005,0.02356990773598297,0.020175065057960743,0
6172,1979,23,1 - Basic,2680.0,1,1,-25.0,1.0,18.67,1221.9,85.46,25.45,220.93,train,1572.4100000000003,amt_plob_household%amt_plob_wcomp,1.0,20,0.01618534606114181,0.7770874008687301,0.011873493554480065,0.054349692510223147,0.14050406700542478,32160.0,1572.4100000000003,0.048893345771144285,0.048893345771144285,-1
6173,1996,22,1 - Basic,1436.0,1,0,36.33,0.922304145130232,153.14,246.7,204.15,184.48,0.89,train,789.3599999999999,amt_plob_life,1.0,3,0.23370832066484243,0.31253167122732345,0.19400527009222662,0.2586272423228945,0.0011274956927130842,17232.0,728.0299999999999,0.04580779944289693,0.04224872330547817,0
6174,1989,62,3 - BSc/MSc,5594.0,1,0,-21.33,0.994454434186071,247.38,118.35,292.39,-7.0,10.67,test,661.79,,3.0,10,-0.010577373487057829,0.178833164599042,0.37380437903262365,0.4418168905544055,0.016122939300986718,67128.0,658.1199999999999,0.009858628292217852,0.009803956620188296,0
6175,1993,37,3 - BSc/MSc,2905.0,4,1,492.43,0.189133705259199,512.54,48.9,69.79,8.89,-2.0,train,638.1199999999999,,3.0,6,0.013931548924967094,0.0766313546041497,0.8032031592803862,0.10936814392277318,-0.0031342067322760615,34860.0,120.69000000000005,0.018305220883534132,0.0034621342512908796,0
6176,1980,58,3 - BSc/MSc,5428.0,4,1,-33.89,1.0129546514339,403.41,147.8,99.02,22.45,13.56,train,686.24,,3.0,19,0.03271450221496852,0.21537654464910236,0.5878555607367685,0.1442935416180928,0.019759850781067848,65136.0,695.1299999999995,0.010535494964382216,0.010671978629329396,0
6177,1981,16,1 - Basic,2128.0,3,0,-282.38,1.21584133506646,51.9,750.7,80.57,222.93,86.35,train,1192.45,amt_plob_life,1.0,18,0.18695123485261436,0.6295442156903853,0.043523837477462364,0.0675667742882301,0.0724139376913078,25536.0,1449.8300000000004,0.0466968201754386,0.05677592418546367,-1
6178,1976,25,3 - BSc/MSc,3131.0,3,1,-9.55000000000007,0.976879564228421,354.29,127.8,170.7,8.78,6.67,train,668.2399999999999,,3.0,23,0.013138991978929726,0.19124865317849876,0.530183766311505,0.25544714473841734,0.009981443792649349,37572.0,652.79,0.017785585010113913,0.017374374534227615,0
6179,1979,32,4 - PhD,2996.0,1,1,51.24,0.883090794780182,370.07,92.8,164.81,7.89,16.56,train,652.1299999999999,,4.0,20,0.012098814653520005,0.1423029150629476,0.5674788769110455,0.2527256835293577,0.02539370984312944,35952.0,575.89,0.01813890743213173,0.016018302180685357,0
6180,1981,40,2 - High School,3188.0,4,1,119.36,0.786142838096085,144.36,131.15,312.17,57.01,30.34,train,675.0300000000001,,2.0,18,0.08445550568122896,0.19428766128912786,0.21385716190391538,0.4624535205842703,0.04494615054145741,38256.0,530.6700000000003,0.01764507528230866,0.013871549560853208,0
6181,1988,32,3 - BSc/MSc,4002.0,1,1,-16.5500000000001,0.98588278535151,506.43,14.45,61.79,9.89,6.0,train,598.56,,3.0,11,0.01652298850574713,0.024141272387062283,0.8460805934242183,0.1032310879443999,0.010024057738572576,48024.0,590.1099999999998,0.012463768115942029,0.012287814426120269,0
6182,1977,37,3 - BSc/MSc,3125.0,3,1,816.15,0.354510712750936,260.27,855.15,165.03,-7.0,29.67,train,1303.12,,3.0,22,-0.005371723248818221,0.6562327337467002,0.19972834428141692,0.1266422125360673,0.022768432684633806,37500.0,461.9699999999997,0.034749866666666664,0.012319199999999992,1
6183,1979,22,1 - Basic,1938.0,4,1,695.57,0.30377019401716,248.27,536.2,169.81,63.9,16.78,train,1034.96,,1.0,20,0.06174151658035093,0.5180876555615677,0.23988366700162325,0.1640739738733864,0.01621318698307181,23256.0,314.38999999999993,0.04450292397660819,0.013518661850705192,1
6184,1986,55,3 - BSc/MSc,6014.0,4,1,27.34,0.917373115478728,532.1,59.45,41.12,2.89,-2.11,test,633.45,,3.0,13,0.004562317467834872,0.09385113268608414,0.8400031573131265,0.06491435788144288,-0.003330965348488436,72168.0,581.1100000000004,0.008777435982707018,0.008052183793371028,0
6185,1976,35,2 - High School,2920.0,3,1,308.72,0.481889739330239,269.94,45.0,228.82,81.57,18.78,train,644.1099999999999,,2.0,23,0.1266398596513018,0.06986384313238424,0.4190899070034622,0.3552498796789369,0.02915651053391502,35040.0,310.3900000000002,0.018382134703196343,0.008858162100456627,0
6186,1997,48,3 - BSc/MSc,3431.0,1,1,-19.0,0.990408593899866,496.87,34.45,80.35,6.0,7.89,test,625.5600000000001,,3.0,2,0.00959140610013428,0.055070656691604325,0.7942803248289532,0.12844491335763153,0.012612699021676575,41172.0,619.5600000000003,0.015193821043427574,0.015048090935587299,0
6187,1997,59,3 - BSc/MSc,5617.0,1,1,322.07,0.383655058514322,362.18,-30.0,166.92,49.12,14.89,test,563.11,,3.0,2,0.08722984851982737,-0.05327555894940598,0.6431780646765286,0.29642520999449484,0.026442435758555167,67404.0,216.03999999999988,0.008354251973176666,0.003205151029612484,0
6188,1995,66,3 - BSc/MSc,5345.0,1,0,2.34999999999991,0.95590416612924,466.2,57.8,65.79,20.56,9.89,train,620.2399999999999,,3.0,4,0.03314845866116342,0.09318973300657811,0.7516445247001162,0.10607184315748745,0.015945440474654977,64140.0,592.8899999999998,0.009670096663548487,0.009243685687558461,0
6189,1980,55,2 - High School,5766.0,4,1,440.76,0.208644828054914,466.42,-10.55,111.91,9.89,10.89,train,588.56,,2.0,19,0.016803724344162024,-0.0179251053418513,0.7924765529427756,0.19014204159304066,0.01850278646187305,69192.0,122.80000000000017,0.008506185686206497,0.0017747716499017252,0
6190,1985,69,2 - High School,7617.0,1,1,325.96,0.556016597510373,359.18,255.6,149.36,30.45,-4.11,train,790.48,,2.0,14,0.03852089869446412,0.3233478392875215,0.4543821475559154,0.18894848699524341,-0.005199372533144419,91404.0,439.5199999999997,0.00864819920353595,0.004808542295741978,0
6191,1987,65,3 - BSc/MSc,6334.0,4,0,-4.78000000000009,0.968285337850555,360.29,54.45,170.81,34.23,17.78,train,637.56,,3.0,12,0.053689064558629776,0.08540372670807454,0.5651075977162935,0.2679120396511701,0.02788757136583224,76008.0,617.3399999999998,0.008388064414272181,0.008122039785285758,0
6192,1986,27,2 - High School,3042.0,2,1,161.15,0.70802747976661,261.05,59.45,209.04,16.56,91.46,train,637.5600000000001,,2.0,13,0.02597402597402597,0.0932461258548215,0.40945165945165946,0.3278750235271974,0.14345316519229562,36504.0,451.4099999999999,0.017465483234714006,0.012366042077580536,0
6193,1988,65,3 - BSc/MSc,7191.0,4,0,235.16,0.623518515838676,225.82,146.15,284.72,16.78,17.56,test,691.03,,3.0,11,0.02428259265154914,0.21149588295732458,0.3267875490210266,0.4120226328813511,0.02541134248874868,86292.0,430.8700000000003,0.008008042460483011,0.004993162749733466,0
6194,1987,48,2 - High School,3997.0,2,1,-60.34,1.05013334846507,439.64,161.15,68.79,18.78,16.56,test,704.9199999999998,,2.0,12,0.026641321000964654,0.2286075015604608,0.623673608352721,0.09758554162174435,0.023492027464109406,47964.0,740.2599999999969,0.014696855975314817,0.015433658577266219,0
6195,1998,33,3 - BSc/MSc,3724.0,2,1,252.72,0.62279117147708,117.8,176.7,296.39,101.02,44.34,train,736.25,,3.0,1,0.1372088285229202,0.24,0.16,0.40256706281833615,0.060224108658743634,44688.0,458.53000000000014,0.016475340136054423,0.010260696383816688,0
6196,1983,43,1 - Basic,5606.0,3,1,362.96,0.526710665967232,330.73,319.5,101.02,36.23,32.23,train,819.71,,1.0,16,0.044198558026619164,0.3897719925339449,0.40347195959546667,0.12323870637176561,0.03931878347220358,67272.0,431.7499999999998,0.012185010108217386,0.006417974788916633,0
6197,1998,58,3 - BSc/MSc,6256.0,3,1,65.5699999999998,0.870944299576797,422.3,113.35,120.69,22.67,22.78,train,701.79,,3.0,1,0.032303110617136185,0.1615155530856809,0.6017469613417119,0.17197452229299365,0.03245985266247738,75072.0,611.2200000000004,0.009348225703324808,0.008141783887468036,0
6198,1992,40,3 - BSc/MSc,3855.0,4,1,-131.02,1.15078292776585,287.61,132.8,176.7,37.34,68.68,test,703.1300000000001,,3.0,7,0.053105400139376785,0.18886976803720507,0.4090424245872029,0.25130487960974496,0.09767752762647021,46260.0,809.1500000000021,0.015199524427150888,0.01749135322092525,0
6199,1981,56,3 - BSc/MSc,6346.0,3,1,424.32,0.378086590632267,316.28,160.6,165.92,52.12,27.56,train,722.4799999999999,,3.0,18,0.07214040527073415,0.22228989037758834,0.4377699036651534,0.2296534160115159,0.038146384675008305,76152.0,273.16000000000025,0.009487341107259165,0.003587036453408975,0
6200,1982,65,3 - BSc/MSc,7401.0,4,0,283.95,0.562269764805894,335.73,147.25,205.04,-3.0,20.78,train,705.8,,3.0,17,-0.004250495891187305,0.20862850665911023,0.4756729951827714,0.290507225843015,0.029441768206290738,88812.0,396.8499999999999,0.007947124262487051,0.004468427689951807,0
6201,1988,76,2 - High School,8136.0,3,0,235.16,0.665569724393254,193.26,226.15,289.61,-2.0,70.9,test,777.92,,2.0,11,-0.0025709584533113944,0.290711127108186,0.24843171534348005,0.37228763883175653,0.09114047716988895,97632.0,517.7600000000001,0.007967879383808586,0.0053031792854801715,0
6202,1985,59,3 - BSc/MSc,7312.0,3,1,28.9,0.93423701516575,245.27,303.4,135.58,81.46,53.9,train,819.61,,3.0,14,0.09938873366601188,0.37017605934529835,0.29925208330791475,0.16542013884652457,0.06576298483425043,87744.0,765.7100000000004,0.009340923595915391,0.00872663657913932,0
6203,1982,47,1 - Basic,4806.0,1,1,392.19,0.478825204877074,190.37,265.6,117.69,63.9,162.92,test,800.4799999999999,,1.0,17,0.07982710373775735,0.33180091944833107,0.23781980811513095,0.14702428542874277,0.20352788327003798,57672.0,383.29000000000013,0.01387987238174504,0.006646032736856709,0
6204,1981,31,3 - BSc/MSc,2454.0,4,1,439.77,0.365198388308407,287.5,195.05,231.82,9.78,8.0,train,732.1500000000001,,3.0,18,0.013357918459332102,0.2664071570033463,0.3926790958136993,0.31662910605750183,0.010926722666120329,29448.0,267.3800000000002,0.024862469437652815,0.009079733767997835,0
6205,1993,63,3 - BSc/MSc,5991.0,3,1,555.88,0.208869034648071,440.75,157.8,102.24,7.89,25.56,train,734.24,,3.0,6,0.010745805186315101,0.21491610372630204,0.60028056221399,0.1392460230987143,0.03481150577467858,71892.0,153.35999999999964,0.010213097423913648,0.0021331997996995446,0
6206,1982,69,3 - BSc/MSc,7134.0,4,0,24.45,0.922316827950232,382.74,49.45,153.25,37.34,13.78,test,636.56,,3.0,17,0.05865904235264548,0.07768317204976752,0.6012630388337313,0.24074714088224208,0.021647605881613675,85608.0,587.1099999999996,0.007435753667881506,0.006858120736379773,0
6207,1983,45,3 - BSc/MSc,3520.0,4,1,414.0,0.209649833468359,524.21,-35.55,53.01,-0.11,13.89,train,555.45,,3.0,16,-0.00019803762714915832,-0.06400216041047799,0.943757313889639,0.09543613286524438,0.02500675128274372,42240.0,116.45000000000002,0.013149857954545456,0.0027568655303030305,0
6208,1987,48,1 - Basic,4416.0,4,1,349.29,0.653960652342739,168.92,594.55,112.8,117.91,87.46,train,1081.64,,1.0,12,0.10901039162752856,0.5496745682482156,0.15617025997559258,0.10428608409452311,0.08085869605413999,52992.0,707.3500000000004,0.020411382850241546,0.01334824124396136,1
6209,1989,60,2 - High School,5471.0,4,1,315.63,0.509828469464111,297.28,156.15,128.69,77.46,35.34,train,694.92,,2.0,10,0.11146606803660852,0.22470212398549474,0.4277902492373223,0.185186784090255,0.05085477465031947,65652.0,354.28999999999996,0.010584902211661487,0.005396484493998659,0
6210,1993,31,2 - High School,2898.0,4,0,-84.9,1.08963845325033,279.61,107.8,160.92,60.01,59.9,train,668.24,,2.0,6,0.08980306476714953,0.16131928648389798,0.41842751107386567,0.24081168442475756,0.08963845325032922,34776.0,728.1400000000006,0.01921555095468139,0.02093800322061193,0
6211,1977,68,3 - BSc/MSc,6130.0,1,0,12.45,0.935947868919751,139.25,18.35,366.07,11.78,49.23,train,584.6800000000001,,3.0,22,0.020147773140863374,0.031384689060682765,0.2381644660327016,0.6261031675446397,0.08419990422111238,73560.0,547.2300000000001,0.007948341489940185,0.007439233278955956,0
6212,1979,65,3 - BSc/MSc,7980.0,1,1,528.65,0.224590692007115,444.64,123.9,105.91,24.67,14.89,train,714.01,,3.0,20,0.03455133681601098,0.17352698141482614,0.6227363762412291,0.14833125586476378,0.020854049663169984,95760.0,160.36000000000018,0.0074562447786132,0.0016746031746031765,0
6213,1992,49,1 - Basic,5050.0,4,1,36.5599999999998,0.908545281673402,467.09,98.9,69.79,18.78,18.56,train,673.1199999999999,,1.0,7,0.027899928690278113,0.14692773948181606,0.6939178749702877,0.1036813643926789,0.02757309246493939,60600.0,611.5600000000003,0.011107590759075905,0.010091749174917496,0
6214,1976,39,3 - BSc/MSc,3202.0,1,1,452.54,0.171742750104066,457.42,-0.55,99.02,0.89,19.78,train,576.56,,3.0,23,0.001543638129596226,-0.0009539336755931734,0.7933606216178716,0.1717427501040655,0.03430692382405995,38424.0,99.02000000000028,0.015005205080158233,0.002577035186341877,0
6215,1995,49,3 - BSc/MSc,4060.0,2,1,-26.11,1.00172596094042,490.98,68.9,80.57,-1.11,3.78,test,643.1199999999999,,3.0,4,-0.001725960940415475,0.10713397188705065,0.7634345067794504,0.12527988555790523,0.0058775967160094545,48720.0,644.2300000000029,0.013200328407224956,0.013223111658456545,0
6216,1994,31,2 - High School,2219.0,4,1,716.91,0.243257853937169,250.16,491.75,216.93,21.56,51.21,test,1009.53,,2.0,5,0.0213564728140818,0.4871078620744307,0.2477984804810159,0.21488217289233605,0.050726575733262017,26628.0,245.57610128519022,0.03791234790446147,0.009222476388958623,1
6217,1994,52,3 - BSc/MSc,5567.0,4,1,-41.0,1.02762860251075,558.55,-10.0,23.56,-3.0,10.0,train,579.1099999999999,,3.0,5,-0.005180362970765486,-0.017267876569218285,0.9644972457736873,0.04068311719707828,0.017267876569218285,66804.0,595.1100000000002,0.008668792287886952,0.008908298904257234,0
6218,1988,52,2 - High School,5414.0,3,1,-37.0,1.01883505203183,543.99,55.0,42.12,2.0,-6.0,train,637.11,,2.0,11,0.0031391753386385396,0.08632732181255984,0.8538399962329896,0.06611103263172764,-0.009417526015915618,64968.0,649.1099999999991,0.009806520132988548,0.009991226449944574,0
6219,1987,52,1 - Basic,4657.0,1,0,-14.11,0.986474737940285,343.51,293.95,74.46,82.35,10.89,train,805.16,,1.0,12,0.10227780813751304,0.3650827164787123,0.4266356997366983,0.09247851358736152,0.01352526205971484,55884.0,794.2699999999998,0.014407701667740318,0.014212833727005936,0
6220,1985,38,2 - High School,2397.0,3,1,337.18,0.424197138314785,396.74,15.0,159.14,23.56,34.56,train,629.0,,2.0,14,0.037456279809220984,0.02384737678855326,0.6307472178060414,0.2530047694753577,0.05494435612082671,28764.0,266.81999999999977,0.02186761229314421,0.009276178556528986,0
6221,1989,32,2 - High School,4461.0,4,1,510.76,0.178987372808631,451.53,79.45,116.8,5.89,-1.11,test,652.56,,2.0,10,0.00902598994728454,0.12175125658943241,0.6919363736667893,0.17898737280863064,-0.0017009930121368152,53532.0,116.80000000000024,0.012190091907644024,0.002181872524844957,0
6222,1998,49,3 - BSc/MSc,4931.0,2,1,463.87,0.167810026385224,495.76,9.45,74.46,0.89,6.89,test,587.4499999999999,,3.0,1,0.0015150225551110734,0.0160864754447187,0.8439186313728829,0.12675121286918037,0.011728657758107074,59172.0,98.57999999999983,0.009927837490705062,0.0016659906712634324,0
6223,1997,65,2 - High School,7000.0,1,1,-166.25,1.21560606291881,241.6,77.8,194.48,97.24,44.01,train,655.13,,2.0,2,0.14842855616442538,0.11875505624837818,0.36878176850396105,0.29685711232885076,0.06717750675438462,84000.0,796.3799999999999,0.007799166666666667,0.009480714285714285,0
6224,1988,40,3 - BSc/MSc,4635.0,1,1,36.0200000000001,0.903400455927052,361.4,38.35,189.48,9.89,32.56,train,631.6800000000001,,3.0,11,0.015656661600810536,0.060711119554204655,0.5721251266464031,0.2999620060790273,0.051545086119554204,55620.0,570.6600000000003,0.011357065803667746,0.010259978425026975,0
6225,1986,31,2 - High School,2893.0,4,1,207.71,0.626534640753639,259.16,40.0,266.05,31.45,26.45,train,623.1100000000001,,2.0,13,0.05047262923079391,0.06419412302803677,0.41591372309865027,0.42697116079022956,0.04244836385228931,34716.0,390.40000000000003,0.017948784422168455,0.011245535199907824,0
6226,1983,74,3 - BSc/MSc,8494.0,4,0,-15.89,0.985437048404629,388.63,44.45,116.91,42.34,33.23,train,625.5600000000001,,3.0,16,0.0676833557132809,0.07105633352516146,0.6212513587825308,0.18688854786111642,0.053120404117910344,101928.0,616.4499999999998,0.00613727336943725,0.006047896554430577,0
6227,1991,50,1 - Basic,4378.0,2,0,481.98,0.294793506836739,292.39,177.25,175.7,37.34,36.23,train,718.9100000000001,,1.0,8,0.05193974210958256,0.24655381062998147,0.40671294042369693,0.24439776884450065,0.05039573799223824,52536.0,211.93000000000006,0.01368414039896452,0.004033995736257044,0
6228,1986,18,1 - Basic,1729.0,4,1,695.13,0.460362540933854,36.45,932.95,113.91,38.34,212.82,test,1334.47,amt_plob_household%amt_plob_wcomp,1.0,13,0.028730507242575705,0.6991165031810382,0.0273142146320262,0.08535973082946788,0.15947904411489205,20748.0,614.3400000000001,0.06431800655484866,0.029609600925390406,1
